date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:32	3401/3401	---M-Z	200	added ('OK')	text/css	etag:%22d49-5684db49530c0-gzip%22	http://dasta.in/wp-content/themes/dasta/stylesheets/4_helper.css	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/stylesheets/4_helper.css	(from http://dasta.in/pricing/)
16:12:33	24401/24401	---M-Z	200	added ('OK')	text/css	etag:%225f51-56f75439135c0-gzip%22	http://dasta.in/wp-content/themes/dasta/stylesheets/pricing-1.css	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/stylesheets/pricing-1.css	(from http://dasta.in/pricing/)
16:12:34	47828/47828	---M-Z	200	added ('OK')	text/css	etag:%22bad4-56f8710856900-gzip%22	http://dasta.in/wp-content/themes/dasta/stylesheets/pricing-2.css?v=20180626	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/stylesheets/pricing-2c470.css	(from http://dasta.in/pricing/)
16:12:36	2249/2249	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2010:42:34%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2Fpricing%2F	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embed7416.json	(from http://dasta.in/pricing/)
16:12:37	796/796	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ee97a087a46d8934992a25eed6f83bf2-gzip%22	http://dasta.in/pricing/feed/	/home/ajith/websites/dasta2/dasta.in/pricing/feed/index.html	(from http://dasta.in/pricing/)
16:12:38	2346/2346	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2010:42:36%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2Fpricing%2F&format=xml	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embed53ad	(from http://dasta.in/pricing/)
16:12:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2010:42:37%20GMT	http://dasta.in/?p=16	/home/ajith/websites/dasta2/dasta.in/index0e62.html	(from http://dasta.in/pricing/)
16:12:42	95686/95686	---M--	200	added ('OK')	image/jpeg	etag:%22175c6-5636dfd4fbe00%22	http://dasta.in/wp-content/themes/dasta/images/apartment/multi-store.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/apartment/multi-store.jpg	(from http://dasta.in/the-apartment/)
16:12:42	12195/12195	---M--	200	added ('OK')	image/png	etag:%222fa3-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/pricing_search.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/pricing_search.png	(from http://dasta.in/pricing/)
16:12:43	11278/11278	---M--	200	added ('OK')	image/png	etag:%222c0e-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/pricing_app.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/pricing_app.png	(from http://dasta.in/pricing/)
16:12:45	11261/11261	---M--	200	added ('OK')	image/png	etag:%222bfd-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/pricing_email.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/pricing_email.png	(from http://dasta.in/pricing/)
16:12:47	7430/7430	---M--	200	added ('OK')	image/png	etag:%221d06-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/step1.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/step1.png	(from http://dasta.in/pricing/)
16:12:59	35148/35148	---M--	200	added ('OK')	image/png	etag:%22894c-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/1bhk.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/1bhk.png	(from http://dasta.in/pricing/)
16:13:01	60147/60147	---M--	200	added ('OK')	image/png	etag:%22eaf3-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/2bhk.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/2bhk.png	(from http://dasta.in/pricing/)
16:13:01	72425/72425	---M--	200	added ('OK')	image/png	etag:%2211ae9-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/3bhk.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/3bhk.png	(from http://dasta.in/pricing/)
16:13:02	8630/8630	---M--	200	added ('OK')	image/png	etag:%2221b6-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/step2.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/step2.png	(from http://dasta.in/pricing/)
16:13:03	8705/8705	---M--	200	added ('OK')	image/png	etag:%222201-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/step3.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/step3.png	(from http://dasta.in/pricing/)
16:13:04	1581/1581	---M--	200	added ('OK')	image/png	etag:%2262d-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/calendar.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/calendar.png	(from http://dasta.in/pricing/)
16:13:05	7952/7952	---M--	200	added ('OK')	image/png	etag:%221f10-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/step4.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/step4.png	(from http://dasta.in/pricing/)
16:13:06	1538/1538	---M--	200	added ('OK')	image/png	etag:%22602-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/icons/user.png	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/user.png	(from http://dasta.in/pricing/)
16:13:06	320/320	---M--	200	added ('OK')	image/svg+xml	etag:%22140-56cc86823f800%22	http://dasta.in/wp-content/themes/dasta/images/icons/close.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/icons/close.svg	(from http://dasta.in/pricing/)
16:13:09	9757/9757	---M-Z	200	added ('OK')	application/javascript	etag:%22261d-5675d7212afc0-gzip%22	http://dasta.in/wp-content/themes/dasta/js/vendor/xlsx-calc/xlsx-calc-v20170729.min.js	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/vendor/xlsx-calc/xlsx-calc-v20170729.min.js	(from http://dasta.in/pricing/)
16:13:09	2749/2749	---M-Z	200	added ('OK')	application/javascript	etag:%22abd-56c652c394240-gzip%22	http://dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/spreadsheet-formulae.js?v=20180517	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/spreadsheet-formulae5679.js	(from http://dasta.in/pricing/)
16:13:11	10906/10906	---M-Z	200	added ('OK')	application/javascript	etag:%222a9a-56fb446ca1b00-gzip%22	http://dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/lib.js?v=20180628	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/libbc6e.js	(from http://dasta.in/pricing/)
16:13:13	707340/707340	---M--	200	added ('OK')	image/jpeg	etag:%22acb0c-5636dfd4fbe00%22	http://dasta.in/wp-content/themes/dasta/images/apartment/a02-night.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/apartment/a02-night.jpg	(from http://dasta.in/the-apartment/)
16:13:13	16425/16425	---M-Z	200	added ('OK')	application/javascript	etag:%224029-57b29d1c864c0-gzip%22	http://dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/unit-query-engine.js?v=20180516	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/unit-query-enginebd4d.js	(from http://dasta.in/pricing/)
16:13:15	21009/21009	---M-Z	200	added ('OK')	application/javascript	etag:%225211-5807e22861340-gzip%22	http://dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/regular-user.js?v=20190123_2	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/Unit%20Query%20Engine/regular-user7fb6.js	(from http://dasta.in/pricing/)
16:13:15	815/815	---M-Z	200	added ('OK')	application/javascript	etag:%2232f-56cddeb314440-gzip%22	http://dasta.in/wp-content/themes/dasta/js/Pricing/pricing.js?v=20180523	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/Pricing/pricingf0c6.js	(from http://dasta.in/pricing/)
16:13:17	2570/2570	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2010:43:16%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2Ffaqs-about-water-management%2F	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embedad72.json	(from http://dasta.in/faqs-about-water-management/)
16:13:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2010:43:16%20GMT	http://dasta.in/?p=4110	/home/ajith/websites/dasta2/dasta.in/indexf741.html	(from http://dasta.in/faqs-about-water-management/)
16:13:17	891/891	---M-Z	200	added ('OK')	application/rss+xml	etag:%2225c8b618e7b6ec5dbc17318ec8f7cc62-gzip%22	http://dasta.in/faqs-about-water-management/feed/	/home/ajith/websites/dasta2/dasta.in/faqs-about-water-management/feed/index.html	(from http://dasta.in/faqs-about-water-management/)
16:13:19	2709/2709	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2010:43:18%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2Ffaqs-about-water-management%2F&format=xml	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embed9d2a	(from http://dasta.in/faqs-about-water-management/)
16:13:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2010:43:20%20GMT	http://dasta.in/water	/home/ajith/websites/dasta2/dasta.in/water	(from http://dasta.in/faqs-about-water-management/)
16:13:23	118982/118982	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:43:22%20GMT	http://dasta.in/?section=water	/home/ajith/websites/dasta2/dasta.in/indexba45.html	(from http://dasta.in/faqs-about-water-management/)
16:13:23	584/584	---M--	200	added ('OK')	image/svg+xml	etag:%22248-5636e0059f0c0%22	http://dasta.in/wp-content/themes/dasta/images/play_icon_dark.svg	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/images/play_icon_dark.svg	(from http://dasta.in/faqs-about-water-management/)
16:13:31	456403/456403	---MCZ	200	added ('OK')	application/javascript	etag:%226f6d3-56735786eacc0-gzip%22	http://dasta.in/wp-content/themes/dasta/js/vendor/SheetJS/xlsx-core-v0.12.4.min.js	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/js/vendor/SheetJS/xlsx-core-v0.12.4.min.js	(from http://dasta.in/pricing/)
16:13:33	18576/18576	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:43:31%20GMT	http://dasta.in/news/	/home/ajith/websites/dasta2/dasta.in/news/index.html	(from http://dasta.in/faqs-about-water-management/)
16:13:34	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2016%20Jun%202020%2010:43:33%20GMT	http://dasta.in/wp-content/themes/dasta/	/home/ajith/websites/dasta2/dasta.in/wp-content/themes/dasta/index.html	(from http://dasta.in/)
16:13:35	90465/90465	---M--	200	added ('OK')	image/jpeg	etag:%2216161-514d6561002c0%22	http://dasta.in/wp-content/uploads/2015/04/glass-of-water-16x9-web-900x506.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2015/04/glass-of-water-16x9-web-900x506.jpg	(from http://dasta.in/faqs-about-water-management/)
16:13:37	29247/29247	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:43:35%20GMT	http://dasta.in/july-2016-report/	/home/ajith/websites/dasta2/dasta.in/july-2016-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:13:37	60256/60256	---M--	200	added ('OK')	application/pdf	etag:%22eb60-5131b32548d40%22	http://dasta.in/wp-content/uploads/2015/04/Met_Report_April_2015.pdf	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2015/04/Met_Report_April_2015.pdf	(from http://dasta.in/faqs-about-water-management/)
16:13:39	23536/23536	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:43:37%20GMT	http://dasta.in/june-2016-report/	/home/ajith/websites/dasta2/dasta.in/june-2016-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:13:45	58448/58448	---M--	200	added ('OK')	image/jpeg	etag:%22e450-53821c32aedc0%22	http://dasta.in/wp-content/uploads/2016/07/Dasta_Pan_July-16-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2016/07/Dasta_Pan_July-16-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:13:52	70520/70520	---M--	200	added ('OK')	image/jpeg	etag:%2211378-53539568c5a40%22	http://dasta.in/wp-content/uploads/2016/06/Dasta_Pan_jun_16-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2016/06/Dasta_Pan_jun_16-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:13:53	70644/70644	---M--	200	added ('OK')	image/jpeg	etag:%22113f4-53318d6e33740%22	http://dasta.in/wp-content/uploads/2016/05/Dasta_Pan_May_2016-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2016/05/Dasta_Pan_May_2016-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:13:55	23831/23831	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:43:53%20GMT	http://dasta.in/may-2016-report/	/home/ajith/websites/dasta2/dasta.in/may-2016-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:13:58	62496/62496	---M--	200	added ('OK')	image/jpeg	etag:%22f420-52fe526970140%22	http://dasta.in/wp-content/uploads/2016/04/fixed-camera-april-16-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2016/04/fixed-camera-april-16-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:14:05	65304/65304	---M--	200	added ('OK')	image/jpeg	etag:%22ff18-52dc2fca30240%22	http://dasta.in/wp-content/uploads/2016/03/Dasta_Pan_Web_011-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2016/03/Dasta_Pan_Web_011-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:14:07	61317/61317	---M--	200	added ('OK')	image/jpeg	etag:%22ef85-52c1a8d2f1c40%22	http://dasta.in/wp-content/uploads/2016/02/Dasta_Pan_Web_Jan-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2016/02/Dasta_Pan_Web_Jan-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:14:13	73131/73131	---M--	200	added ('OK')	image/jpeg	etag:%2211dab-529af679e5a80%22	http://dasta.in/wp-content/uploads/2016/01/dec2015_progress_scale-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2016/01/dec2015_progress_scale-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:14:19	72118/72118	---M--	200	added ('OK')	image/jpeg	etag:%22119b6-5239c348bc9c0%22	http://dasta.in/wp-content/uploads/2015/11/oct2015_progress_scale-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2015/11/oct2015_progress_scale-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:14:21	24840/24840	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:44:19%20GMT	http://dasta.in/april-2016-report/	/home/ajith/websites/dasta2/dasta.in/april-2016-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:14:21	66054/66054	---M--	200	added ('OK')	image/jpeg	etag:%2210206-51d7f0f390340%22	http://dasta.in/wp-content/uploads/2015/08/Aug2015_progress_scale-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2015/08/Aug2015_progress_scale-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:14:23	2445/2445	---M--	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2010:44:21%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2Faugust-2017-report%2F	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embedcf7b.json	(from http://dasta.in/august-2017-report/)
16:14:23	26763/26763	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:44:21%20GMT	http://dasta.in/march-2016-report/	/home/ajith/websites/dasta2/dasta.in/march-2016-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:14:25	35121/35121	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:44:24%20GMT	http://dasta.in/january-2016-report/	/home/ajith/websites/dasta2/dasta.in/january-2016-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:14:26	2580/2580	---M-Z	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2010:44:23%20GMT	http://dasta.in/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdasta.in%2Faugust-2017-report%2F&format=xml	/home/ajith/websites/dasta2/dasta.in/wp-json/oembed/1.0/embedf190	(from http://dasta.in/august-2017-report/)
16:14:27	72757/72757	---M--	200	added ('OK')	image/jpeg	etag:%2211c35-51acec566ff40%22	http://dasta.in/wp-content/uploads/2015/07/Jul2015_progress_scale-456x456.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2015/07/Jul2015_progress_scale-456x456.jpg	(from http://dasta.in/category/construction-update/page/2/)
16:14:27	32302/32302	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:44:25%20GMT	http://dasta.in/dec-2015-report/	/home/ajith/websites/dasta2/dasta.in/dec-2015-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:14:29	27004/27004	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:44:27%20GMT	http://dasta.in/oct-2015-report/	/home/ajith/websites/dasta2/dasta.in/oct-2015-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:14:29	42347/42347	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:44:27%20GMT	http://dasta.in/july-2015-report/	/home/ajith/websites/dasta2/dasta.in/july-2015-report/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:14:31	32440/32440	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2010:44:29%20GMT	http://dasta.in/june-2015-report-2/	/home/ajith/websites/dasta2/dasta.in/june-2015-report-2/index.html	(from http://dasta.in/category/construction-update/page/2/)
16:14:52	124752/124752	---M--	200	added ('OK')	image/jpeg	etag:%221e750-556b1c623fa40%22	http://dasta.in/wp-content/uploads/2017/08/Past_Comparison.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Past_Comparison.jpg	(from http://dasta.in/august-2017-report/)
16:14:57	176877/176877	---M--	200	added ('OK')	image/jpeg	etag:%222b2ed-556b0a4487c80%22	http://dasta.in/wp-content/uploads/2017/08/Featured_Image-900x900.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Featured_Image-900x900.jpg	(from http://dasta.in/august-2017-report/)
16:16:03	400273/400273	---M--	200	added ('OK')	image/jpeg	etag:%2261b91-556aff0c10380%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_17.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_17.jpg	(from http://dasta.in/august-2017-report/)
16:16:16	592661/592661	---M--	200	added ('OK')	image/jpeg	etag:%2290b15-556afe9d6fe80%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_16.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_16.jpg	(from http://dasta.in/august-2017-report/)
16:16:26	503573/503573	---M--	200	added ('OK')	image/jpeg	etag:%227af15-556b072fd77c0%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_18.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_18.jpg	(from http://dasta.in/august-2017-report/)
16:17:19	340797/340797	---M--	200	added ('OK')	image/jpeg	etag:%225333d-556b05f42cf00%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_05.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_05.jpg	(from http://dasta.in/august-2017-report/)
16:17:27	466502/466502	---M--	200	added ('OK')	image/jpeg	etag:%2271e46-556b079d83a80%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_01.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_01.jpg	(from http://dasta.in/august-2017-report/)
16:18:10	575384/575384	---M--	200	added ('OK')	image/jpeg	etag:%228c798-556aff7ab0880%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_14.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_14.jpg	(from http://dasta.in/august-2017-report/)
16:18:19	1687116/1687116	---M--	200	added ('OK')	application/pdf	etag:%2219be4c-5131b327311c0%22	http://dasta.in/wp-content/uploads/2015/04/CB_Code_2002.pdf	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2015/04/CB_Code_2002.pdf	(from http://dasta.in/faqs-about-water-management/)
16:18:48	441451/441451	---M--	200	added ('OK')	image/jpeg	etag:%226bc6b-54fc77430e180%22	http://dasta.in/wp-content/uploads/2017/05/North-East-Elevation.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/05/North-East-Elevation.jpg	(from http://dasta.in/august-2017-report/)
16:19:06	592764/592764	---M--	200	added ('OK')	image/jpeg	etag:%2290b7c-556b01eb58a40%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_13.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_13.jpg	(from http://dasta.in/august-2017-report/)
16:19:33	421537/421537	---M--	200	added ('OK')	image/jpeg	etag:%2266ea1-5551dd811a1c0%22	http://dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_26.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_26.jpg	(from http://dasta.in/august-2017-report/)
16:20:19	522613/522613	---M--	200	added ('OK')	image/jpeg	etag:%227f975-54d84bd822c80%22	http://dasta.in/wp-content/uploads/2017/04/South-Elevation.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/04/South-Elevation.jpg	(from http://dasta.in/august-2017-report/)
16:20:37	834287/834287	---M--	200	added ('OK')	image/jpeg	etag:%22cbaef-5551db4c86dc0%22	http://dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_19.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_19.jpg	(from http://dasta.in/august-2017-report/)
16:21:10	713873/713873	---M--	200	added ('OK')	image/jpeg	etag:%22ae491-54fdb0eb924c0%22	http://dasta.in/wp-content/uploads/2017/05/North-West-Elevation-1.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/05/North-West-Elevation-1.jpg	(from http://dasta.in/august-2017-report/)
16:21:15	567520/567520	---M--	200	added ('OK')	image/jpeg	etag:%228a8e0-54fdba52a53c0%22	http://dasta.in/wp-content/uploads/2017/05/North-Elevation.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/05/North-Elevation.jpg	(from http://dasta.in/august-2017-report/)
16:21:43	464977/464977	---M--	200	added ('OK')	image/jpeg	etag:%2271851-54fdb13d96640%22	http://dasta.in/wp-content/uploads/2017/05/Exit-Ramp-from-Basement-1.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/05/Exit-Ramp-from-Basement-1.jpg	(from http://dasta.in/august-2017-report/)
16:21:47	380271/380271	---M--	200	added ('OK')	image/jpeg	etag:%225cd6f-5551dbde70600%22	http://dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_05.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_05.jpg	(from http://dasta.in/august-2017-report/)
16:22:34	430956/430956	---M--	200	added ('OK')	image/jpeg	etag:%226936c-54d85735cbd40%22	http://dasta.in/wp-content/uploads/2017/04/Basement-Entry-and-Exit.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/04/Basement-Entry-and-Exit.jpg	(from http://dasta.in/august-2017-report/)
16:22:47	537088/537088	---M--	200	added ('OK')	image/jpeg	etag:%2283200-54fdb1ea33d80%22	http://dasta.in/wp-content/uploads/2017/05/Dasta_10_05_17_18-1.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/05/Dasta_10_05_17_18-1.jpg	(from http://dasta.in/august-2017-report/)
16:23:04	442333/442333	---M--	200	added ('OK')	image/jpeg	etag:%226bfdd-5551dcab7a9c0%22	http://dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_20.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_20.jpg	(from http://dasta.in/august-2017-report/)
16:23:31	325080/325080	---M--	200	added ('OK')	image/jpeg	etag:%224f5d8-54fc9950978c0%22	http://dasta.in/wp-content/uploads/2017/05/Basement-Area.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/05/Basement-Area.jpg	(from http://dasta.in/august-2017-report/)
16:23:47	346731/346731	---M--	200	added ('OK')	image/jpeg	etag:%2254a6b-54d85788c4100%22	http://dasta.in/wp-content/uploads/2017/04/Basement.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/04/Basement.jpg	(from http://dasta.in/august-2017-report/)
16:24:08	356668/356668	---M--	200	added ('OK')	image/jpeg	etag:%225713c-5551dd09e4880%22	http://dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_23.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_23.jpg	(from http://dasta.in/august-2017-report/)
16:24:30	340048/340048	---M--	200	added ('OK')	image/jpeg	etag:%2253050-5551e001f89c0%22	http://dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_25.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/07/Dasta_06_07_17_25.jpg	(from http://dasta.in/august-2017-report/)
16:24:37	998094/998094	---M--	200	added ('OK')	image/jpeg	etag:%22f3ace-5480272a36a80%22	http://dasta.in/wp-content/uploads/2017/02/Club-House-Area-Front-view.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/02/Club-House-Area-Front-view.jpg	(from http://dasta.in/august-2017-report/)
16:24:58	396691/396691	---M--	200	added ('OK')	image/jpeg	etag:%2260d93-556b01465c500%22	http://dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_04.jpg	/home/ajith/websites/dasta2/dasta.in/wp-content/uploads/2017/08/Dasta_09_08_17_04.jpg	(from http://dasta.in/august-2017-report/)
